id,answer
GRESt-AT-046,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiegenschaftsbewertungsG 1992; GrEStG 1987 §5 Abs2 Z2; GrEStG 1987 §5 Abs1 Z2; GrEStG 1987 §5 Abs1 Z3; GrEStG 1987 §5 Abs3 Z2.
GRESt-AT-047,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiebhabereiV Art2; LiebhabereiV; LiebhabereiV §1 Abs2; LiebhabereiV §1; LiebhabereiVErgErlass 1993.
GRESt-AT-048,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987 §4 idF 2015/I/118; GrEStG 1987 §4 Abs1 idF 2015/I/163; GrEStG 1987 §4 Abs1 idF idF 2015/I/118; GrEStG 1987 §4 idF 2014/I/036; GrEStG 1987 §4 Abs2 Z4 idF idF 2015/I/118.
GRESt-AT-049,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GmbHG §93 Abs5; GmbHG §35 Abs1 Z1; UGB §1; UGB §155; GmbHG.
GRESt-AT-050,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987 §4 idF 2015/I/118; GrEStG 1987 §4 idF 2014/I/036; GrEStG 1987 §4 Abs1 idF 2015/I/163; GrEStG 1987 §4 Abs1 idF idF 2015/I/118; GGG 1984 §26 Abs3 idF 2019/I/038.
GRESt-AT-051,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: BewG 1955; BewG 1955 §15; BewG 1955 §12; BewG 1955 §30; BewG 1955 §19.
GRESt-AT-052,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1955 §5; GrEStG 1955 §1; GrEStG 1955 §11; GrEStG 1955 §4; GrEStG 1955 §8 Abs2.
GRESt-AT-053,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KontRegG 2015 §8; GesbR-ReformG 2015; KontRegG 2015 §9 Abs1; WTBG 2017 §83 Abs3; WTBG 2017 §77 Abs11.
GRESt-AT-054,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: ZPO §514 Abs1; IO §51; ZPO §63 Abs1; AVG §58 Abs1; EO §354.
GRESt-AT-055,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: SpaltG 1996 §15 Abs1; BWG 1993 §23 Abs6; SpaltG 1996 §1; 31988L0361 Kapitalverkehrs-RL Art1; GSpG 1989 §58 Abs3.
GRESt-AT-056,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1955 §5; GrEStG 1955 §8 Abs2; GrEStG 1955 §11; GrEStG 1955 §1; GrEStG 1955 §4.
GRESt-AT-057,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 12010E063 AEUV Art63; AbgÄG 2022; 12010E258 AEUV Art258; ZBV 2016 §1 Abs2; 12010E049 AEUV Art49.
GRESt-AT-058,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987 §4 idF 2015/I/118; GrEStG 1987 §4 idF 2014/I/036; GrEStG 1987 §4 Abs1 idF 2015/I/163; GrEStG 1987 §4 Abs1 idF idF 2015/I/118; GrEStG 1987 §4 Abs1 idF 2014/I/036.
GRESt-AT-059,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: AbgÄG 2022; ORF-Beitrags-Gesetz 2024 §3 Abs1; ZZRÄG 2019; AbgÄG 2020; SteuerreformG 2020.
GRESt-AT-060,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GesbR-ReformG 2015; EheG §83; EheG §69 Abs2; EheG §81; 32000R1346 Insolvenzverfahren Art1 Abs1.
GRESt-AT-061,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987 §8; GrEStG 1987 §8 Abs1; GrEStG 1987 §8 Abs2; GrEStG 1987 §5; GrEStG 1987 §5 Abs1.
GRESt-AT-062,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiegenschaftsbewertungsG 1992; GrStBefrG OÖ §1 Abs2; GrEStG 1987 §4 idF 2008/I/085; GrEStG 1987 §4 Abs2 Z1 idF 2008/I/085; GrEStG 1987 §4 Abs2 Z3 lita.
GRESt-AT-063,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: ABGB §897; GGG 1984 §26; GGG 1984 §26 Abs1; GrEStG 1987; GGG 1984 §26 Abs4.
GRESt-AT-064,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987 §3 Z2; GrEStG 1987 §1; GrEStG 1987 §4; GrEStG 1987 §1 Abs2; GrEStG 1987 §5 Abs1 Z2.
GRESt-AT-065,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987 §5 Abs1; GrEStG 1987 §13 Abs1; GrEStG 1987 §5; GrEStG 1987 §13 Abs4; GrEStG 1987 §5 Abs2 Z2.
GRESt-AT-066,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: ErbStG §8 Abs4 lita; ErbStG §8 Abs4 litb; ErbStG §8 Abs4; ErbStG §3 Abs1; ErbStG §13.
GRESt-AT-067,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1955 §5; GrEStG 1955 §1; GrEStG 1955 §4; GrEStG 1987 §13 Abs1; GrEStG 1955 §11.
GRESt-AT-068,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62014CJ0332 Wolfgang und Wilfried Rey Grundstücksgemeinschaft GbR VORAB; LiegenschaftsbewertungsG 1992; GrEStG 1987; LiebhabereiV Art2; LiebhabereiV §1 Abs2.
GRESt-AT-069,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1955 §1; GrEStG 1955 §5; GrEStG 1955 §4; GrEStG 1955 §8 Abs2; GrEStG 1955 §11.
GRESt-AT-070,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1955 §5; GrEStG 1955 §8 Abs2; GrEStG 1955 §11; GrEStG 1955 §1; GrEStG 1955 §10.
GRESt-AT-071,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987; GrEStG 1987 §1 Abs3; GrEStG 1987 §1 Abs3 idF idF 1987/309; GrEStG 1987 §1 Abs3 Z2; GrEStG 1987 §1 Abs4.
GRESt-AT-072,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987 §3 Z2; GrEStG 1987 §4; GrEStG 1987; GrEStG 1987 §13 Abs4; GrEStG 1987 §3 Abs2.
GRESt-AT-073,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiebhabereiV §1; LiebhabereiV §2; LiebhabereiV Art2; LiebhabereiV §1 Abs2; 62014CJ0332 Wolfgang und Wilfried Rey Grundstücksgemeinschaft GbR VORAB.
GRESt-AT-074,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61999CJ0326 Stichting Goed Wonen VORAB; WEG 2002 §28 Abs1; LiebhabereiV 1993 §2; LiegenschaftsbewertungsG 1992 §4; LiegenschaftsbewertungsG 1992.
GRESt-AT-075,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1940; GrEStG 1987 §4; GrEStG 1987 §5; GrEStG 1987 §13 Abs4; GrEStG 1987 §13 Abs1.
GRESt-AT-076,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987 §4 Abs2 Z3 lita; GrEStG 1987 §4; GrEStG 1987 §3 Z2; GrEStG 1987 §4 Abs1 Z2 lita; GrEStG 1987 §4 Abs2 Z2.
GRESt-AT-077,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1955 §5; GrEStG 1955 §4; GrEStG 1955 §1; GrEStG 1940; GrEStG 1987 §13 Abs1.
GRESt-AT-078,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1955 §5; GrEStG 1955 §1; GrEStG 1955 §4; GrEStG 1955 §11; GrEStG 1955 §10.
GRESt-AT-079,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1955 §5; GrEStG 1955 §1; GrEStG 1955 §4; GrEStG 1955 §11; GrEStG 1940.
GRESt-AT-080,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987 §8; GrEStG 1987 §4; GrEStG 1987 §12; GrEStG 1987; GrEStG 1987 §8 Abs1.
GRESt-AT-081,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1955 §11; GrEStG 1955 §5; GrEStG 1955 §1; GrEStG 1955 §10; GrEStG 1955 §4.
VAT-INTL-001,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GSVG 1978 §4; GSVG 1978 §1; GSVG 1978 §3; GSVG 1978 §3 Abs1; GSVG 1978 §4 Abs1 Z6 lita.
VAT-INTL-002,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61979CJ0110 Coonan / Insurance Officer VORAB; 61984CJ0047 Gaston Schul II VORAB; 62004CJ0041 Levob Verzekeringen und OV Bank VORAB; UStG 1994 §3 Abs14; 62010CJ0180 Slaby VORAB.
VAT-INTL-003,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KollV Angestellte und Lehrlinge Handelsbetriebe; KollV Handelsangestellte; PauschV Aufwandsentschädigung 2002 §1; AlVG 1977 §45; AlVG 1977 §1.
VAT-INTL-004,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KollV Angestellte und Lehrlinge Handelsbetriebe; KollV Angestellte Hotelgewerbe Gastgewerbe; EStG 1988 Bewertung bestimmter Sachbezüge 2002 §4 Abs2; EStG 1988 Bewertung bestimmter Sachbezüge 2002 §4 Abs1; EStG 1988 Bewertung bestimmter Sachbezüge 2002 §4.
VAT-INTL-005,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61988CJ0050 Kühne / Finanzamt München III VORAB; 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; 61993CJ0007 Bestuur Van Het Algemeen Burgerlijk Pensioenfonds VORAB; 61984CJ0047 Gaston Schul II VORAB; 61993CJ0451 Delavant / Allgemeine Ortskrankenkasse Saarland VORAB.
VAT-INTL-006,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 Art25; UStG 1994 §26 Abs5 lite; UStG 1994 §26 Abs5 lita; UStR 2000 Rz1143; UStG 1994 §26 Abs5.
VAT-INTL-007,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KollV Angestellte Versicherungsunternehmen Innendienst §15; ASVG Anl1; PauschV Aufwandsentschädigung Erwachsenenbildung 1999 §1; UrlaubsG 1976 §12; ASVG §8 Abs1 Z4 litb.
VAT-INTL-008,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 Bewertung bestimmter Sachbezüge 1992 1993 §4; EStG 1988 Bewertung bestimmter Sachbezüge 1992 1993 §4 Abs1; EStG 1988 Bewertung bestimmter Sachbezüge 1992 1993 §4 Abs4; EStG 1988 Bewertung bestimmter Sachbezüge 1992 1993 §2 Z1; EStG 1988 Bewertung bestimmter Sachbezüge 2002 §1 Abs1.
VAT-INTL-009,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GeneralKollV Entgeltbegriff §2 Abs4; KollV Arbeiter Hotelgewerbe Gastgewerbe; LDG 1984 §1; KollV Arbeiter Hotelgewerbe Gastgewerbe Pkt7 litb; KollV Arbeiter Hotelgewerbe Gastgewerbe Pkt7 litc.
VAT-INTL-010,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GSVG 1978 §4; AZG §4 Abs6; BSVG §1; 62017CJ0597 Belgisch Syndicaat van Chiropraxie u. a. VORAB; AZG §3 Abs1.
VAT-INTL-011,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: ErstattungsV abziehbare Vorsteuern ausländischer Unternehmer 1995; UStG 1994 Anl Z43 litb; ErstattungsV abziehbare Vorsteuern ausländischer Unternehmer 1995 §3; UStR 2000 Rz1143; UStR 2000 Rz1536.
VAT-INTL-012,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: PauschV Aufwandsentschädigung 2002 §1; AlVG 1977 §45 Abs3; AlVG 1977 §41 Abs4; AlVG 1977 §50 Abs1; AlVG 1977 §45.
VAT-INTL-013,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §26 Abs5; UStG 1994 Art25; UStG 1994 §26 Abs5 lite; UStG 1994 §21 Abs1; UStG 1994 §26 Abs5 lita.
VAT-INTL-014,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62015CJ0011 Cesky rozhlas VORAB; 62006CJ0337 Bayerischer Rundfunk VORAB; 32006L0112 Mehrwertsteuersystem-RL Art168 lite; UStG 1994; 32006L0112 Mehrwertsteuersystem-RL Art59 lite.
VAT-INTL-015,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62003CJ0412 Hotel Scandic Gasabäck VORAB; UStG 1994 §19 Abs1; UStG 1994 §4; UStG 1994 §4 Abs1; UStG 1994 §4 Abs4.
VAT-INTL-016,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KollV eisen- und metallverarbeitende Industrie Pkt7; KollV Angestellte und Lehrlinge Handelsbetriebe; KollV eisen- und metallverarbeitende Industrie Abschn14; KollV Handelsangestellte; KollV Angestellte Handwerk Gewerbe Dienstleistung 2002 §11 Abs1.
VAT-INTL-017,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §26 Abs5 lita; UStG 1994 §26 Abs1; UStG 1994 §26 Abs5 lite; UStG 1994 §19 Abs1; UStG 1994 §26 Abs5.
VAT-INTL-018,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62003CJ0412 Hotel Scandic Gasabäck VORAB; 62014CJ0108 Larentia und Minerva VORAB; 62005CJ0251 Talacre Beach Caravan Sales VORAB; 62005CJ0114 Gillan Beach VORAB; 61996CJ0308 Madgett and Baldwin VORAB.
VAT-INTL-019,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61979CJ0110 Coonan / Insurance Officer VORAB; 62011CJ0018 Philips Electronics UK VORAB; 62004CJ0041 Levob Verzekeringen und OV Bank VORAB; 62011CJ0174 Zimmermann VORAB; 62019CJ0403 Societe Generale VORAB.
VAT-INTL-020,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62003CJ0412 Hotel Scandic Gasabäck VORAB; 61996CJ0116 Reisebüro Binder VORAB; 62014CJ0108 Larentia und Minerva VORAB; 61996CJ0308 Madgett and Baldwin VORAB; 62002CJ0090 Bockemühl VORAB.
VAT-INTL-021,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62003CJ0412 Hotel Scandic Gasabäck VORAB; UStG 1994 §4 Abs10; UStG 1994 §26 Abs5 lite; UStG 1994 §26 Abs5 lita; UStG 1994 §4 Abs7.
VAT-INTL-022,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: Verlagerung des Ortes Telekommunikationsdienste 2003 §1 idF 2009/II/221; UStG Telekommunikationsdienste 1997 §1; Verlagerung des Ortes Telekommunikationsdienste 2003 idF 2009/II/221; UStG Telekommunikationsdienste 1997; 62017CJ0295 MEO - Servicos de Comunicacoes e Multimédia VORAB.
VAT-INTL-023,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62017CJ0295 MEO - Servicos de Comunicacoes e Multimédia VORAB; UStG Telekommunikationsdienste 1997; Verlagerung des Ortes Telekommunikationsdienste 2003 idF 2009/II/221; Verlagerung des Ortes Telekommunikationsdienste 2003 §1 idF 2009/II/221; UStG Telekommunikationsdienste 1997 §1.
VAT-INTL-024,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: Verlagerung des Ortes Telekommunikationsdienste 2003 §1 idF 2009/II/221; Verlagerung des Ortes Telekommunikationsdienste 2003 idF 2009/II/221; 62017CJ0295 MEO - Servicos de Comunicacoes e Multimédia VORAB; UStG Telekommunikationsdienste 1997 §1; 62019CJ0593 SK Telecom VORAB.
VAT-INTL-025,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62011CJ0189 Kommission / Spanien; 62018CJ0192 Kommission / Polen; 62001CJ0495 Kommission / Finnland; 62019CJ0581 Frenetikexito VORAB; 62002CJ0463 Kommission / Schweden.
VAT-INTL-026,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62014CJ0066 Finanzamt Linz VORAB; 62014CJ0543 Ordre des barreaux francophones und germanophone VORAB; 62019CJ0844 CS VORAB; 62010CJ0180 Slaby VORAB; 62003CJ0452 RAL VORAB.
VAT-INTL-027,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62014CJ0066 Finanzamt Linz VORAB; 62015CJ0159 Lesar VORAB; 62023CJ0794 Finanzamt Österreich VORAB; 62006CJ0337 Bayerischer Rundfunk VORAB; 62010CJ0383 Kommission / Belgien.
VAT-INTL-028,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: AZG §1; AZG §4 Abs6; AZG §3 Abs1; FSVG §3 Abs1; EFZG §3.
VAT-INTL-029,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 32006L0112 Mehrwertsteuersystem-RL Art59 lite; 32006L0112 Mehrwertsteuersystem-RL Art168 lite; 62005CJ0035 Reemtsma Cigarettenfabriken VORAB; 61980CJ0158 Rewe Butterfahrten VORAB; 32006L0112 Mehrwertsteuersystem-RL Art2 Abs1 lita.
VAT-INTL-030,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: PostmarktG 2009 §12; Getränke- und SpeiseeissteuerG Tir 1993 §4 Abs1; 62021CJ0213 Italy Emergenza Cooperativa Sociale VORAB; Getränke- und SpeiseeissteuerG Tir 1993 §4 Abs2; 62015CJ0011 Cesky rozhlas VORAB.
VAT-INTL-031,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; 62006CJ0337 Bayerischer Rundfunk VORAB; 61988CJ0050 Kühne / Finanzamt München III VORAB; 62002CJ0419 BUPA Hospitals und Goldsborough Developments VORAB; 32006L0112 Mehrwertsteuersystem-RL Art168a Abs1.
VAT-INTL-032,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62003CJ0412 Hotel Scandic Gasabäck VORAB; 61996CJ0308 Madgett and Baldwin VORAB; 61980CJ0158 Rewe Butterfahrten VORAB; 61996CJ0116 Reisebüro Binder VORAB; 62005CJ0251 Talacre Beach Caravan Sales VORAB.
VAT-INTL-033,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: SchischulG Krnt 1997 §1; SchischulG Krnt 1997 §15; SchischulG Krnt 1997 §11; SchischulG Slbg 1989; 62015CJ0011 Cesky rozhlas VORAB.
VAT-INTL-034,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: Verteilernetz Zugang EnergieAG OÖ Allg Bedingungen 2003 Pkt19 Z6; DSG 2000 §25; 61995CJ0147 Dimossia Epicheirissi Ilektrismou / Evrenopoulos VORAB; GMG 1994; DUK-G 1994 §3.
VAT-INTL-035,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §3a Abs13; UStG 1994 §3a Abs16; UStG 1994 §3a Abs9; UStG 1994 §3a Abs1a idF 2003/I/134; UStG 1994 §3a Abs1a.
VAT-INTL-036,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §3a Abs13; UStG 1994 §3a Abs13 idF 1996/756; UStG 1994 §3 Abs13; UStG 1994 §3a Abs16; UStG 1994 §3a Abs10.
VAT-INTL-037,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 31977L0388 Umsatzsteuer-RL 06te TeilA Abs1; 31977L0388 Umsatzsteuer-RL 06te Art4; 31977L0388 Umsatzsteuer-RL 06te Art21; 31977L0388 Umsatzsteuer-RL 06te Art22; 31977L0388 Umsatzsteuer-RL 06te.
VAT-INTL-038,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62003CC0291 MyTravel Schlussantrag; 62003CJ0291 MyTravel VORAB; Beförderungsnachweis innergemeinschaftliche Lieferungen 1996 §2; Beförderungsnachweis innergemeinschaftliche Lieferungen 1996 §1; Beförderungsnachweis innergemeinschaftliche Lieferungen 1996.
VAT-INTL-039,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62003CJ0412 Hotel Scandic Gasabäck VORAB; Getränke- und SpeiseeissteuerG Tir 1993 §4 Abs2; Getränke- und SpeiseeissteuerG Tir 1993 §4 Abs1; KollV Arbeiter Hotelgewerbe Gastgewerbe Pkt7 litc; KollV Arbeiter Hotelgewerbe Gastgewerbe.
VAT-INTL-040,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62004CJ0394 Diagnostiko und Therapeftiko Kentro VORAB; 62002CJ0419 BUPA Hospitals und Goldsborough Developments VORAB; 62007CJ0407 Stichting Centraal Begeleidingsorgaan VORAB; 62017CJ0597 Belgisch Syndicaat van Chiropraxie u. a. VORAB; 62021CJ0213 Italy Emergenza Cooperativa Sociale VORAB.
VAT-INTL-041,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61991CJ0200 Coloroll Pension Trustees / Russell u.a. VORAB; 62004CJ0446 Test Claimants in the FII Group Litigation VORAB; 62001CJ0307 d'Ambrumenil und Dispute Resolution Services VORAB; 61996CJ0390 Lease Plan Luxembourg VORAB; 61999CJ0268 Aldona Malgorzata Jany VORAB.
VAT-INTL-042,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: HVG §1 Abs2 Z6; GewO 1994 §1 Abs1; BPGG 1993 §4 Abs1; GSVG 1978 §4; GewO 1994 §1 Abs2.
VAT-INTL-043,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: HGB §4 Abs1; HGB §1 Abs2; ABGB §1151 Abs1; ABGB §1151; ABGB §21 Abs1.
VAT-INTL-044,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §12 Abs1 Z2 lita; UStG 1994 §12 Abs2 Z1 lita; UStG 1994 §19 Abs2 Z1 lita; UStG 1994 §19 Abs2 Z1 litb; UStG 1994 §12 Abs2 Z2 lita.
VAT-INTL-045,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62005CJ0251 Talacre Beach Caravan Sales VORAB; 61996CJ0116 Reisebüro Binder VORAB; 62002CJ0090 Bockemühl VORAB; 61996CJ0308 Madgett and Baldwin VORAB; 61997CJ0305 Royscot VORAB.
VAT-INTL-046,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62006CJ0337 Bayerischer Rundfunk VORAB; 61988CJ0050 Kühne / Finanzamt München III VORAB; 62014CJ0066 Finanzamt Linz VORAB; 62003CJ0412 Hotel Scandic Gasabäck VORAB; 62011CJ0395 BLV Wohn- und Gewerbebau VORAB.
VAT-INTL-047,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62014CJ0066 Finanzamt Linz VORAB; 62010CJ0107 Enel Maritsa Iztok 3 VORAB; 62003CJ0412 Hotel Scandic Gasabäck VORAB; 62014CC0066 Finanzamt Linz Schlussantrag; 62003CJ0498 Kingscrest Associates und Montecello VORAB.
VAT-INTL-048,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; 62003CJ0412 Hotel Scandic Gasabäck VORAB; 61988CJ0050 Kühne / Finanzamt München III VORAB; 61996CJ0116 Reisebüro Binder VORAB; 61999CJ0326 Stichting Goed Wonen VORAB.
VAT-INTL-049,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62003CJ0412 Hotel Scandic Gasabäck VORAB; 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; 62010CJ0107 Enel Maritsa Iztok 3 VORAB; 62014CJ0066 Finanzamt Linz VORAB; 62002CJ0152 Terra Baubedarf-Handel VORAB.
VAT-INTL-050,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: Beförderungsnachweis innergemeinschaftliche Lieferungen 1996 §2; Beförderungsnachweis innergemeinschaftliche Lieferungen 1996 §6; Beförderungsnachweis innergemeinschaftliche Lieferungen 1996 §1; Beförderungsnachweis innergemeinschaftliche Lieferungen 1996; Beförderungsnachweis innergemeinschaftliche Lieferungen 1996 §6 Z2.
VAT-INTL-051,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62009CJ0103 Weald Leasing VORAB; 61996CJ0116 Reisebüro Binder VORAB; 61999CJ0326 Stichting Goed Wonen VORAB; 61995CJ0190 ARO Lease VORAB; 62016CJ0404 Lombard Ingatlan Lizing VORAB.
VAT-INTL-052,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; KollV Angestellte Hotelgewerbe Gastgewerbe; 61999CJ0326 Stichting Goed Wonen VORAB; KollV Arbeiter Hotelgewerbe Gastgewerbe; KollV Arbeiter Hotelgewerbe Gastgewerbe Pkt7 litb.
VAT-INTL-053,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61999CJ0326 Stichting Goed Wonen VORAB; 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; 62009CJ0103 Weald Leasing VORAB; 62016CJ0132 Iberdrola Inmobiliaria Real Estate Investments VORAB; 62002CJ0152 Terra Baubedarf-Handel VORAB.
VAT-INTL-054,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; 62003CJ0412 Hotel Scandic Gasabäck VORAB; 61996CJ0116 Reisebüro Binder VORAB; 61999CJ0326 Stichting Goed Wonen VORAB; 62002CJ0152 Terra Baubedarf-Handel VORAB.
