id,instruction,input,output
JWR_2009130261_20131218X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Der Beschwerdeführer ist laut einem in den Verwaltungsakten einliegenden ""Dienstzettel"" als EDV Organisationsberater im Bankenbereich tätig und bezieht Einkünfte aus nichtselbständiger Arbeit. Bei der Arbeitnehmerveranlagung für 2008 machte er das sogenannte ""Vertreterpauschale"" als Werbungskosten geltend. Das Finanzamt berücksichtigte dieses jedoch bei der Erlassung des Einkommensteuerbescheides für 2008 nicht. Im Rahmen des Berufungsverfahrens wurde der Beschwerdeführer vom Finanzamt aufgefordert, eine genaue Beschreibung seiner Tätigkeit vorzulegen und bekannt zu geben, wieviel seiner Arbeitszeit er sich im Außendienst befinde. In Beantwortung dieses Vorhalts teilte der Beschwerdeführer mit, dass er mehr als 80% seiner Tätigkeit im Außendienst verbringe. Die Beschreibung seiner Tätigkeit sei dem beigefügten Schreiben seines Arbeitgebers vom 10. Jänner 2005 zu entnehmen. An dieser Tätigkeit habe sich seither nichts geändert. Die Bestätigung des Arbeitgebers lautete auszugsweise: ""§ 17 EStG 1988 (Vertreterpauschale) Sehr geehrte Damen und Herren! Seit 01.02.2001 ist [der Beschwerdeführer] wohnhaft in […] in der [R Gesellschaft], als Bankberater (Vertrieb) beschäftigt. In seiner Tätigkeit ist er in der Kundenberatung und Kundenbetreuung vor allem für den Abschluss von Geschäften und für Kundenbetreuung tätig. Wir bestätigen, dass [der Beschwerdeführer] diese Tätigkeiten im Außendienst vorort bei den Kunden der [R Gesellschaft] wahrnimmt; um Aufträge zu erhalten. Wir bitten Sie, den § 17 EStG 1988 daher für [den Beschwerdeführer] geltend zu machen."" Wir bitten Sie, den Paragraph 17, EStG 1988 daher für [den Beschwerdeführer] geltend zu machen."" Die abweisende Berufungsvorentscheidung begründete das Finanzamt u. a. damit, dass das Hauptgeschäft des Beschwerdeführers in der Betreuung und Beratung von Kunden sowie in der Vermittlung von Wartungsverträgen liege. Als Vertreter im Sinne des § 17 EStG 1988 gelte aber nur eine Person, die im Außendienst zum Zwecke der Anbah",; DurchschnittssatzV Werbungskosten 2001 §1 Z9; EStG 1988 §17 Abs6
JWR_2011130114_20130626X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Erstmals mit Berufung gegen die Einkommensteuerbescheide 2007 und 2008 beantragte der Mitbeteiligte die Anerkennung von Aufwendungen für die auswärtige Berufsausbildung seiner Tochter als außergewöhnliche Belastung mit dem Pauschbetrag gemäß § 34 Abs. 8 EStG 1988, deren Geltendmachung er bisher ""verabsäumt"" habe. Dazu brachte der Mitbeteiligte vor, seine Tochter studiere in Maastricht (Niederlande) internationales Hotelmanagement. Dabei handle es sich um ein in Österreich nicht angebotenes Universitätsstudium. Erstmals mit Berufung gegen die Einkommensteuerbescheide 2007 und 2008 beantragte der Mitbeteiligte die Anerkennung von Aufwendungen für die auswärtige Berufsausbildung seiner Tochter als außergewöhnliche Belastung mit dem Pauschbetrag gemäß Paragraph 34, Absatz 8, EStG 1988, deren Geltendmachung er bisher ""verabsäumt"" habe. Dazu brachte der Mitbeteiligte vor, seine Tochter studiere in Maastricht (Niederlande) internationales Hotelmanagement. Dabei handle es sich um ein in Österreich nicht angebotenes Universitätsstudium. Wegen nicht vollständiger Beantwortung eines Vorhaltes gab das Finanzamt der Berufung mit Berufungsvorentscheidung keine Folge. Dagegen richtete sich ein als Vorlageantrag gewerteter Schriftsatz des Mitbeteiligten. Mit dem angefochtenen Bescheid gab die belangte Behörde der Berufung betreffend Einkommensteuer 2008 Folge, betreffend Einkommensteuer 2007 wies sie die Berufung als unbegründet ab, weil für dieses Jahr Nachweise für die ""Schulkosten"" nicht vorgelegt worden seien. In der Begründung des angefochtenen Bescheides führte die belangte Behörde aus, im Beschwerdefall sei lediglich strittig, ob die von der Tochter des Mitbeteiligten in den Niederlanden absolvierte Ausbildung an einer Fachhochschule auch an einer Privatuniversität im Einzugsbereich des Wohnortes des Mitbeteiligten möglich gewesen wäre. Zum Vergleich stehe ""die Privatuniversität Modul Vienna ebenso 6semestrig"" als Ausbildungsmöglichkeit im Nahebereich des Wohnortes in Wien.",; BAO §115 Abs1; BAO §115 Abs2; BAO §276 Abs7; EStG 1988 §34 Abs7; EStG 1988 §34 Abs8
JWR_2018130002_20180725J01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Die Mitbeteiligte bezog im Streitjahr Einkünfte aus Gewerbebetrieb sowie Einkünfte aus nichtselbständiger Arbeit. In ihrer Einkommensteuererklärung machte sie insbesondere ""sonstige außergewöhnliche Belastungen"" geltend. Auf Vorhalt führte sie hiezu an, es handle sich um Kosten eines ""Sorgerechtsstreites"". Der Exfreund (G) der Mitbeteiligten wolle das Sorgerecht für den gemeinsamen Sohn und habe deswegen die Mitbeteiligte ""verklagt"". Dadurch seien enorme Anwaltskosten entstanden. 2 Mit Bescheid vom 9. September 2016 setzte das Finanzamt die Einkommensteuer für das Jahr 2015 fest. Die für den ""Sorgerechtsstreit"" geltend gemachten Aufwendungen wurden dabei nicht berücksichtigt. Begründend wurde ausgeführt, Prozesskosten gehörten zur privaten Lebensführung und seien daher nicht als außergewöhnliche Belastung absetzbar. 3 Die Mitbeteiligte erhob gegen diesen Bescheid Beschwerde. Sie schilderte darin, G habe sie im März 2014 verlassen und eine Aufteilung der Betreuungszeit des damals zwei Jahre alten Sohns im Verhältnis 50:50 begehrt; er habe sich auch geweigert, Unterhalt zu leisten. Sie habe eine Aufteilung der Betreuung im Verhältnis 50:50 für ein derart kleines Kind als schädlich für das Kind erachtet. Sie habe angeboten, die Betreuung im Verhältnis 2:1 aufzuteilen. Sie habe eine erste Mediation initiiert, die aber nach einigen Terminen abgebrochen worden sei. Danach habe sie mit Hilfe von Anwälten versucht, eine außergerichtliche Einigung herbeizuführen; im November 2014 sei eine Einigung am Tisch gelegen, G habe sie aber nach wenigen Tagen widerrufen. Anschließend seien die Verhandlungen mit Hilfe von Anwälten weitergegangen, G sei sodann aber zu Gericht gegangen und habe im Frühjahr 2015 eine Kontaktrechtsfestsetzung (im beantragten Verhältnis 50:50) eingebracht. In der Folge habe sie eine Unterhaltsforderung (betreffend den Sohn) eingebracht. Das Gericht habe die Verfahren über die Anträge ausgesetzt und eine Mediation angeordnet (12 Mediationseinheiten bis No",; ABGB §187 Abs1; AußStrG 2003 §107 Abs1 Z1; EStG 1988 §34 Abs3
JWR_2010150187_20130123X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Mit dem angefochtenen Bescheid wies die belangte Behörde eine von der beschwerdeführenden Gesellschaft, einer Rechtsanwalt GmbH, erhobene Vorstellung gegen die im Instanzenzug durch die Abgabenkommission der Landeshauptstadt Bregenz erfolgte Vorschreibung von Kommunalsteuer für das Jahr 1997 für die Geschäftsführerbezüge des zu 100 % an der beschwerdeführenden Gesellschaft beteiligten Geschäftsführers ab. In der Begründung des angefochtenen Bescheides vertrat die belangte Behörde im Wesentlichen die Auffassung, dass im vorliegenden Fall von einer Eingliederung des Geschäftsführers in den geschäftlichen Organismus der beschwerdeführenden Gesellschaft auszugehen sei, weil diese weder behauptet habe, dass der Geschäftsführer nicht in ihrer Kanzlei tätig sei, noch die Feststellungen des Prüfers der Gebietskrankenkasse bestritten habe, dass der Geschäftsführer kontinuierlich für sie arbeite. Gegen diesen Bescheid brachte die beschwerdeführende Gesellschaft zunächst eine Beschwerde an den Verfassungsgerichtshof ein, der mit Beschluss vom 27. September 2010, B 869/10-3, die Behandlung der Beschwerde abgelehnt und sie über Antrag mit einem weiteren Beschluss vom 8. November 2010, B 869/10-5, an den Verwaltungsgerichtshof abgetreten hat. In der für das Verfahren vor dem Verwaltungsgerichtshof ergänzten Beschwerde wird vorgebracht, dass sich die Tätigkeit eines Geschäftsführers einer Rechtsanwalts GmbH aufgrund der Vorgaben der Rechtsanwaltsordnung wesentlich von Tätigkeiten anderer geschäftsführender Gesellschafter unterscheide und § 22 Z 2 zweiter Teilstrich EStG 1988 im vorliegenden Fall nicht anwendbar sei, ""da die Einkünfte als Rechtsanwalt gemäß § 22 Z 1 lit. b immer Einkünfte aus selbständiger Erwerbstätigkeit sind"". Zudem wird - wie bereits im Verwaltungsverfahren - die Auffassung vertreten, dass im Fall der Einpersonengesellschaft das Vorliegen der Möglichkeit einer Eingliederung in den geschäftlichen Organismus von vornherein ausgeschlossen sei, weil sich der 100%-",; EStG 1988 §22 Z2; KommStG 1993 §1; KommStG 1993 §2
JWR_2014150049_20151022J01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Im Bericht über das Ergebnis einer Außenprüfung vom 3. Oktober 2012 wurde u.a. (Tz 6) ausgeführt, die Revisionswerberin habe zum Bilanzstichtag 31. Dezember 2009 Rückstellungen im Zusammenhang mit Patronatserklärungen sowie aufgrund von Haftungen für Tochtergesellschaften gebildet. Aufgrund der vorgelegten und geprüften Unterlagen sei zur Haftung betreffend die M GmbH festzuhalten, dass es zu keiner konkreten Inanspruchnahme dieser Haftung gekommen sei. Die verbürgte Finanzierung sei vielmehr zur Gänze zurückgezahlt und die Bürgschaft gegenstandslos geworden. Zu den Patronatserklärungen (betreffend die E GmbH und die G GmbH) sei auszuführen, dass die N GmbH am 9. Dezember 2009 ein Anbot zum Ankauf u.a. dieser Gesellschaften gelegt habe. Das Anbot enthalte aber keinen Hinweis darauf, dass ein allfällig bestehendes negatives Eigenkapital aufzufüllen sei. In den Patronatserklärungen habe sich die Revisionswerberin verpflichtet, unwiderruflich und unbedingt dafür zu sorgen, dass die angeführten Tochtergesellschaften über ausreichende Zahlungsmittel verfügen könnten, die das jeweilige Unternehmen in die Lage versetzten, seine fälligen Schulden und sonstige fällige Verbindlichkeiten zu bezahlen. Zumindest bis Mitte des folgenden Jahres 2010 sei es zu keiner Unternehmensveräußerung gekommen. Voraussetzung für die Bildung einer Rückstellung sei, dass ein die Vergangenheit betreffender Aufwand ernsthaft, also mit größter Wahrscheinlichkeit drohe. Ein intern angelegter Aktenvermerk des Vorstandes entspreche nicht den gesetzlichen Voraussetzungen für die steuerliche Bildung einer Rückstellung. Mit Bescheiden des Finanzamtes vom 22. Oktober 2012 wurde das Einkommen Gruppenträger 2009 festgestellt und die Körperschaftsteuer Gruppe 2009 festgesetzt. Begründend wurde auf die Feststellungen der abgabenbehördlichen Prüfung, die der darüber aufgenommenen Niederschrift bzw. dem Prüfungsbericht zu entnehmen seien, verwiesen. Die Revisionswerberin erhob gegen diese Bescheide Berufung.",; EStG 1988 §4 Abs1; EStG 1988 §6 Z14; EStG 1988 §9
JWR_2007150031_20110428X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"An der HE GmbH (Beschwerdeführerin zu allen drei angefochtenen Bescheiden), die u.a. eine Tankstelle betreibt, sind die Ehegatten H und E zu je 50% beteiligt. Im Jahr 1991 hat sich H (Beschwerdeführer zum zweitgenannten Bescheid) mit einer Vermögenseinlage an der HE GmbH (im Folgenden GmbH) als atypisch stiller Gesellschafter beteiligt. Die Einkünfte der atypisch stillen Gesellschaft wurden für die Streitjahre 1998 bis 2000 zunächst erklärungskonform gemäß § 188 BAO einheitlich und gesondert festgestellt und - im Verhältnis 60% (GmbH) zu 40% (H) - zugeteilt. Im Zuge einer abgabenbehördlichen Prüfung stellte der Prüfer ""Entnahmen"" des H (Privatnutzung Pkw und Personalverpflegung) fest, die er - entsprechend den Beteiligungsverhältnissen - zu 60% als verdeckte Ausschüttungen der GmbH und zu 40% als verdeckte Entnahmen beurteilte. Die Einkünfte der atypisch stillen Gesellschaft wurden für die Streitjahre 1998 bis 2000 zunächst erklärungskonform gemäß Paragraph 188, BAO einheitlich und gesondert festgestellt und - im Verhältnis 60% (GmbH) zu 40% (H) - zugeteilt. Im Zuge einer abgabenbehördlichen Prüfung stellte der Prüfer ""Entnahmen"" des H (Privatnutzung Pkw und Personalverpflegung) fest, die er - entsprechend den Beteiligungsverhältnissen - zu 60% als verdeckte Ausschüttungen der GmbH und zu 40% als verdeckte Entnahmen beurteilte. Das Finanzamt schloss sich den Feststellungen des Prüfers an und erließ nach Wiederaufnahme der Verfahren geänderte Feststellungsbescheide 1998 bis 2000. Hinsichtlich der GmbH kam es zu neuen Vorschreibungen an Körperschaftsteuer sowie zur Inanspruchnahme der Haftung für Kapitalertragsteuer der Jahre 1998 bis 2000. In den gegen die angeführten Feststellungs-, Körperschaftsteuer- und Haftungsbescheide erhobenen Berufungen vertraten die Beschwerdeführer die Ansicht, dass die Geschäftsführerbezüge des H bisher zu Unrecht als solche gemäß § 22 Z 2 zweiter Satz EStG 1988 behandelt worden seien. H erziele von der atypisch stillen Gesellschaft ""dir",; EStG 1988 §22 Z2; EStG 1988 §23 Z2; KStG 1988 §8; KStG 1988 §8 Abs2
JWR_2020130090_20210217L01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Der Revisionswerber beantragte in seiner Erklärung zur Arbeitnehmerveranlagung 2018 u.a. den Alleinverdienerabsetzbetrag, einen Kinderfreibetrag sowie Werbungskosten für Familienheimfahrten (diese in Höhe von 3.672 €). 2 Mit Bescheid vom 14. August 2019 wurde die Einkommensteuer 2018 festgesetzt. Alleinverdienerabsetzbetrag, Kinderfreibetrag sowie Werbungskosten für Familienheimfahrten wurden nicht berücksichtigt. 3 Der Revisionswerber erhob gegen diesen Bescheid Beschwerde. 4 Mit Beschwerdevorentscheidung vom 26. September 2019 wurde der Bescheid vom 14. August 2019 dahin abgeändert, dass der Alleinverdienerabsetzbetrag berücksichtigt wurde. 5 Aufgrund eines Antrags des Revisionswerbers hob das Finanzamt die Beschwerdevorentscheidung vom 26. September 2019 mit Bescheid vom 31. März 2020 gemäß § 299 BAO auf und änderte mit Beschwerdevorentscheidung vom 31. März 2020 den Bescheid vom 14. August 2019 dahin ab, dass der Alleinverdienerabsetzbetrag und der Kinderfreibetrag für ein Kind berücksichtigt wurden. Zu den Werbungskosten für Familienheimfahrten führte das Finanzamt aus, der Revisionswerber sei seit Oktober 2015 bei einem österreichischen Bauunternehmen beschäftigt. Seine Frau sei am Familienwohnsitz nicht erwerbstätig. Auch andere Gründe, die eine Unzumutbarkeit der Verlegung des Familienwohnsitzes begründen würden, lägen nicht vor. Kosten für Familienheimfahrten könnten demnach nicht berücksichtigt werden. Aufgrund eines Antrags des Revisionswerbers hob das Finanzamt die Beschwerdevorentscheidung vom 26. September 2019 mit Bescheid vom 31. März 2020 gemäß Paragraph 299, BAO auf und änderte mit Beschwerdevorentscheidung vom 31. März 2020 den Bescheid vom 14. August 2019 dahin ab, dass der Alleinverdienerabsetzbetrag und der Kinderfreibetrag für ein Kind berücksichtigt wurden. Zu den Werbungskosten für Familienheimfahrten führte das Finanzamt aus, der Revisionswerber sei seit Oktober 2015 bei einem österreichischen Bauunternehmen b",BAO §115 Abs1; BAO §138; EStG 1988 §16
JWR_2021150006_20230621L01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Der Revisionswerber, der beim Magistrat der Stadt Graz als Feuerwehrmann beschäftigt und im Wechseldienst tätig ist, beantragte bei der Arbeitnehmerveranlagung für die Jahre 2015 bis 2017 den erhöhten Freibetrag nach § 68 Abs. 6 EStG 1988 für Schmutz-, Erschwernis- und Gefahrenzulagen sowie Zuschläge für Sonntags-, Feiertags- und Nachtarbeit und mit diesen Arbeiten zusammenhängende Überstundenzuschläge. Der Revisionswerber, der beim Magistrat der Stadt Graz als Feuerwehrmann beschäftigt und im Wechseldienst tätig ist, beantragte bei der Arbeitnehmerveranlagung für die Jahre 2015 bis 2017 den erhöhten Freibetrag nach Paragraph 68, Absatz 6, EStG 1988 für Schmutz-, Erschwernis- und Gefahrenzulagen sowie Zuschläge für Sonntags-, Feiertags- und Nachtarbeit und mit diesen Arbeiten zusammenhängende Überstundenzuschläge. 2 Das Finanzamt erließ Einkommensteuerbescheide für die Jahre 2015 bis 2017, in denen es den erhöhten Freibetrag nicht berücksichtigte. 3 Der Revisionswerber erhob gegen die Einkommensteuerbescheide Beschwerde und führte zur Begründung im Wesentlichen aus, er versehe seinen Dienst in Form eines 24-stündigen Wechseldienstes, der jeweils um 7.30 Uhr beginne und um 7.30 Uhr des Folgetages ende. Im Bezugszeitraum leiste er aufgrund der Diensteinteilung im Durchschnitt 61,4 Wochenstunden. Daraus resultiere - unter Berücksichtigung einer Normalarbeitszeit von 40 Stunden (abgeleitet aus der Definition von Überstunden in § 68 Abs. 4 EStG 1988) -, dass ab der 21. Nachtarbeitsstunde der erhöhte Freibetrag zu gewähren sei. Der Revisionswerber erbringe 30,7 Stunden an Nachtarbeit pro Woche, sodass der Wert von 21 Stunden überschritten werde. Der Revisionswerber erhob gegen die Einkommensteuerbescheide Beschwerde und führte zur Begründung im Wesentlichen aus, er versehe seinen Dienst in Form eines 24-stündigen Wechseldienstes, der jeweils um 7.30 Uhr beginne und um 7.30 Uhr des Folgetages ende. Im Bezugszeitraum leiste er aufgrund der Diensteinteilung im Durc",EStG 1988 §68 Abs6
JWR_2008080068_20090630X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Im vorliegenden Verfahren ist strittig, ob die beschwerdeführende Partei die als Schmutzzulagen an die bei ihr beschäftigten LKW-Lenker ausbezahlten Entgeltteile zurecht beitragsfrei belassen hat. Mit Bescheid vom 4. Juli 2006 verpflichtete die mitbeteiligte Gebietskrankenkasse die beschwerdeführende Partei, ein Transportunternehmen, zur Entrichtung von allgemeinen Beiträgen, sonstigen Beiträgen, Umlagen und Sonderbeiträgen hinsichtlich bestimmter Dienstnehmer in näher genannter Höhe. Die beschwerdeführende Partei erhob gegen diesen Bescheid Einspruch. Im Zuge des Einspruchsverfahrens übermittelte die belangte Behörde der beschwerdeführenden Partei mit Schreiben vom 9. Februar 2007 einen Katalog von Fragen, zu dem von der beschwerdeführenden Partei mit Schreiben vom 29. März 2007 Stellung genommen wurde. Sonstige Stellungnahmen der beschwerdeführenden Partei im Einspruchsverfahren datieren vom 22. November 2006, vom 27. April 2007 und vom 23. Juli 2007. In weiterer Folge hat die belangte Behörde sieben LKW-Fahrer niederschriftlich einvernommen. Zu diesen Einvernahmen erstattete die beschwerdeführende Partei eine Stellungnahme vom 25. September 2007. Mit dem in Beschwerde gezogenen Bescheid wurde dem Einspruch der beschwerdeführenden Partei keine Folge gegeben. Nach Wiedergabe des Verwaltungsgeschehens legte die belangte Behörde in der Bescheidbegründung im Wesentlichen dar, sie gehe von den Angaben der einvernommenen LKW-Lenker aus, weil diese einen glaubwürdigen Eindruck hinterlassen hätten. Ferner hätten sie unter Wahrheitspflicht ausgesagt und seien ihre Angaben wesentlich differenzierter als die pauschalen Angaben der Beschwerdeführerin. Die Beschwerdeführerin spreche davon, dass sämtliche LKW-Lenker im Ausmaß von insgesamt mindestens 120 Stunden monatlich am Körper und der Kleidung sowohl beim Lenken der LKW als auch beim Be- und Entladen und dergleichen erheblich verschmutzt worden seien. Dem gegenüber hätten die LKW-Lenker teilweise angegeben, besonders vers",; ASVG §49 Abs3 Z2; EStG 1988 §68 Abs5
JWR_2021130159_20220307L01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Im Bericht vom 24. März 2021 über das Ergebnis einer Außenprüfung bei der Revisionswerberin (einer Kommanditgesellschaft, die im Kleintransportgewerbe tätig ist) wurde u.a. festgehalten, bei Durchsicht der Lohnkonten sei festgestellt worden, dass im Prüfzeitraum steuerfreie Tagesgelder ausgezahlt worden seien. Die Revisionswerberin sei mehrmals aufgefordert worden, Tagesgeldaufzeichnungen sowie Arbeitszeitaufzeichnungen vorzulegen. Diesen Aufforderungen sei die Revisionswerberin nicht (ausreichend) nachgekommen; aus den vorgelegten Unterlagen sei nicht nachvollziehbar, welcher Dienstnehmer welche Dienstreise in welchem Ausmaß getätigt habe. Die Voraussetzungen für die Gewährung nichtsteuerbarer Tagesgelder hätten daher nicht nachgeprüft werden können. Die ausgezahlten Tagesgelder würden somit zur Nachverrechnung gebracht. 2 Mit Bescheiden vom 24. März 2021 setzte das Finanzamt Dienstgeberbeiträge sowie Zuschläge zum Dienstgeberbeitrag für die Jahre 2015 bis 2018 fest und nahm die Revisionswerberin als Arbeitgeberin für die Einbehaltung und Abfuhr von Lohnsteuer für die Jahre 2015 bis 2018 in Anspruch. In der Begründung der Bescheide wurde jeweils auf den Bericht vom 24. März 2021 verwiesen. 3 Die Revisionswerberin erhob gegen diese Bescheide Beschwerde. 4 Mit Beschwerdevorentscheidung vom 20. Mai 2021 wies das Finanzamt die Beschwerde als unbegründet ab. 5 Die Revisionswerberin beantragte die Entscheidung über die Beschwerde durch das Bundesfinanzgericht. 6 Mit dem angefochtenen Erkenntnis wies das Bundesfinanzgericht die Beschwerde als unbegründet ab. Es sprach aus, dass eine Revision an den Verwaltungsgerichtshof nach Art. 133 Abs. 4 B-VG nicht zulässig sei. Mit dem angefochtenen Erkenntnis wies das Bundesfinanzgericht die Beschwerde als unbegründet ab. Es sprach aus, dass eine Revision an den Verwaltungsgerichtshof nach Artikel 133, Absatz 4, B-VG nicht zulässig sei. 7 Nach Wiedergabe des Verfahrensgeschehens führte da",EStG 1988 §26 Z4
JWR_2011150106_20140227X04,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die Beschwerdeführerin, deren Ehemann Dienstnehmer der S KG ist, erklärte für die Jahre 2002 bis 2008 nur Einkünfte aus Kapitalvermögen aus einer stillen Beteiligung an der S KG. Die Veranlagung für die Jahre 2002 bis 2005 erfolgte zunächst erklärungsgemäß, wobei die Anrechnung der Kapitalertragsteuer zu Einkommensteuergutschriften in Höhe der Kapitalertragsteuer führte. Mit Bescheiden vom 28. Mai 2008 verfügte das Finanzamt die Wiederaufnahme der Verfahren und erließ neue Sachbescheide für die Jahre 2002 bis 2005, in denen die nicht endbesteuerungsfähigen Einkünfte aus Kapitalvermögen mit null festgesetzt wurden. Das Finanzamt begründete die Wiederaufnahmebescheide folgendermaßen: ""Folgende Tatsachen sind durch die GPLA-Prüfung im März 2007 neu hervorgekommen: Beim Ehegatten wurde ein Einkommenssplitting zugunsten der Ehegattin durchgeführt. Bei diesen Zahlungen handelt es sich um Rechtsbeziehungen zwischen nahen Angehörigen und die Zurechnung hat ausschließlich bei den Mitarbeitern der (S KG) zu erfolgen weil, - die Ehegattin diese Option nur über den Ehemann, welcher Mitarbeiter und Beteiligter der (S KG) ist, ausüben kann, - die Höhe der Ausschüttung von den persönlichen Faktoren des Ehegatten (Funktionsfaktor, Bewertungsfaktor, Beschäftigungsfaktor, Anwesenheitsfaktor) abhängt, - die Auszahlung der Beteiligung an den Ehemann erfolgt und dieser leitet den 'Anteil' der Gattin an diese weiter, dieser zur Wiederaufnahme führende Sachverhalt nicht von der Großbetriebsprüfung 2001 geprüft wurde. Zudem führte die Betriebsprüfung 2001 zu keiner Wiederaufnahme des Verfahrens."" Auch den Einkommensteuerbescheiden der Jahre 2006 bis 2008 wurden ""nicht endbesteuerungsfähige Einkünfte aus Kapitalvermögen"" von null zu Grunde gelegt. In gegen die genannten Bescheide erhobenen Berufungen brachte die Beschwerdeführerin vor, das Finanzamt habe elementare Bestimmungen der Bundesabgabenordnung verletzt. Den Bescheiden fehle eine Begründung. Offensichtlich beru",; BAO §21 Abs1; EStG 1988 §2; EStG 1988 §2 Abs3; EStG 1988 §25 Abs1 Z1 lita; EStG 1988 §47 Abs1
